record,idx,peak_val,width,rise_fall,rr_prev_ms,beat_count,sqi,motion,bpm,tp,nearest_gold_ms,nearest_gold_abs_ms
23,2764,2047.2671945714696,11,8.0,1000.0,7,0.9446156105857101,0,0,True,36.0,36.0
23,3260,1632.7113763497018,12,9.0,992.0,8,0.9377713871789726,0,0,True,34.0,34.0
23,3751,1664.1750546503044,11,8.0,982.0,9,0.9308601781882669,0,0,True,36.0,36.0
23,4256,2084.3390502934576,11,8.0,1010.0,10,0.9316812955133483,0,0,True,36.0,36.0
23,4768,1668.5363887653832,12,9.0,1024.0,11,0.9284446844384283,0,0,False,1060.0,1060.0
24,54,7162.389212717462,13,10.0,0.0,1,0.4386655579416643,0,0,False,-1206.0,1206.0
24,702,26219.20307885569,16,13.0,1296.0,2,0.982497498754076,0,0,True,90.0,90.0
24,1294,22488.44693533418,16,13.0,1184.0,3,0.9913856038257406,0,0,True,92.0,92.0
24,1890,21846.828541410785,16,13.0,1192.0,4,0.9940134424087136,0,0,True,92.0,92.0
24,2454,5179.371039326043,13,10.0,1128.0,5,0.9948704928701695,0,0,True,38.0,38.0
24,3068,28640.67104266123,17,14.0,1228.0,6,0.9950442561212636,0,0,True,90.0,90.0
24,3618,4982.11428683446,12,9.0,1100.0,7,0.9958927769669349,0,0,True,38.0,38.0
24,4229,4952.861136177422,12,9.0,1222.0,8,0.995732105910534,0,0,True,38.0,38.0
24,4829,6122.943194600643,12,9.0,1200.0,9,0.9943378859717654,0,0,False,1238.0,1238.0
25,52,3833.0864668200943,29,26.0,0.0,1,0.4390850455333388,0,0,False,-2016.0,2016.0
25,492,291.9586917603661,15,12.0,880.0,2,0.9952941025284119,0,0,False,-1136.0,1136.0
25,747,645.7633265594048,70,67.0,510.0,3,0.9921288855535112,0,0,False,-626.0,626.0
25,1035,277.2260075990685,15,12.0,576.0,4,0.9913133928762263,0,0,True,-50.0,50.0
25,1289,612.7379341781136,71,68.0,508.0,5,0.9894624875626257,0,0,False,458.0,458.0
25,1562,267.6500836768154,17,14.0,546.0,6,0.991254611855936,0,0,True,-40.0,40.0
25,1811,609.5079859298556,72,69.0,498.0,7,0.9898707766669141,0,0,False,458.0,458.0
25,2066,283.09617510521366,16,13.0,510.0,8,0.9897090131838681,0,0,True,-44.0,44.0
25,2316,618.177306796111,71,68.0,500.0,9,0.9882273283204069,0,0,False,456.0,456.0
25,2625,23065.447738674786,16,13.0,618.0,10,0.979904875109565,0,0,True,86.0,86.0
25,3095,21616.515011915017,16,13.0,940.0,11,0.9824255162861804,0,0,True,86.0,86.0
25,3579,22768.046774777584,16,13.0,968.0,12,0.9835188166444228,0,0,True,84.0,84.0
25,4089,22107.990026923297,16,13.0,1020.0,13,0.9839920883872791,0,0,True,86.0,86.0
25,4627,20929.6845713884,16,13.0,1076.0,14,0.9797846483730805,0,0,False,1162.0,1162.0
26,70,458.48332281984256,16,13.0,0.0,1,0.4364915982118431,0,0,False,-1576.0,1576.0
26,347,684.1404915181531,18,15.0,554.0,2,0.991864049322952,0,0,False,-1022.0,1022.0
26,624,165.70748669770472,88,85.0,554.0,3,0.9973807585431257,0,0,False,-468.0,468.0
26,871,4231.426897951269,16,13.0,494.0,4,0.9965489556688623,0,0,True,26.0,26.0
26,1322,603.7599652814091,19,16.0,902.0,5,0.9816144802966823,0,0,True,-46.0,46.0
26,1761,222.7777223291368,15,12.0,878.0,6,0.9631951940380952,0,0,True,-136.0,136.0
26,2321,3376.5277324181634,15,12.0,1120.0,7,0.9764739927693296,0,0,True,24.0,24.0
26,2759,748.4270874844335,20,17.0,876.0,8,0.9691913522908562,0,0,True,-48.0,48.0
26,3231,754.0923697623435,16,13.0,944.0,9,0.9453161902168756,0,0,True,-46.0,46.0
26,3734,4030.4545350216554,15,12.0,1006.0,10,0.9388086716406571,0,0,True,24.0,24.0
26,4186,3704.121505095508,16,13.0,904.0,11,0.9355986191206146,0,0,True,24.0,24.0
26,4627,3273.0280436395137,16,13.0,882.0,12,0.9285636346694972,0,0,False,906.0,906.0
27,59,67.90847257317718,16,13.0,0.0,1,0.4377871608034962,0,0,False,-1336.0,1336.0
27,308,132.3401542641903,24,21.0,498.0,2,0.9999983064573862,0,0,False,-838.0,838.0
27,746,4596.011731530634,10,7.0,876.0,3,0.9777291101520331,0,0,True,38.0,38.0
27,1327,27642.14104268765,23,20.0,1162.0,4,0.9738225907958664,0,0,True,96.0,96.0
27,1856,5914.258121674442,9,6.0,1058.0,5,0.9834044441616244,0,0,True,40.0,40.0
27,2426,23912.020923237607,13,10.0,1140.0,6,0.9849077925445471,0,0,True,72.0,72.0
27,2980,21330.986774360226,13,10.0,1108.0,7,0.9872565709026242,0,0,True,76.0,76.0
27,3537,18197.713267564242,23,20.0,1114.0,8,0.9876590148352081,0,0,True,96.0,96.0
27,4073,20005.830404687775,14,11.0,1072.0,9,0.9895609865405265,0,0,True,78.0,78.0
27,4608,5052.331223646164,9,6.0,1070.0,10,0.9902492455241811,0,0,False,1148.0,1148.0
28,50,43.627944262808036,27,24.0,0.0,1,0.43954985172910005,0,0,False,-1388.0,1388.0
28,295,25378.781361680645,36,33.0,490.0,2,0.9999959871392384,0,0,False,-898.0,898.0
28,781,27592.690894879972,14,11.0,972.0,3,0.9897572511637253,0,0,True,74.0,74.0
28,1263,5815.887711731083,10,7.0,964.0,4,0.9884013889259294,0,0,True,32.0,32.0
28,1784,23965.043208111405,14,11.0,1042.0,5,0.9866476730925523,0,0,True,74.0,74.0
28,2288,28752.28606849121,14,11.0,1008.0,6,0.9881629448639143,0,0,True,76.0,76.0
28,2790,6123.1970464997785,10,7.0,1004.0,7,0.9866935687054827,0,0,True,34.0,34.0
28,3304,5829.456334421251,10,7.0,1028.0,8,0.9840230100979322,0,0,True,32.0,32.0
28,3813,5681.842690791982,10,7.0,1018.0,9,0.9842333151131185,0,0,True,34.0,34.0
28,4340,24322.232116091007,14,11.0,1054.0,10,0.9828315207706035,0,0,True,72.0,72.0
28,4833,5772.146660816502,10,7.0,986.0,11,0.9858831787682781,0,0,False,1058.0,1058.0
29,55,49679.589758290414,15,12.0,0.0,1,0.43847141047936367,0,0,False,-856.0,856.0
29,525,48745.676233773935,14,11.0,940.0,2,0.9939396536960904,0,0,True,84.0,84.0
29,972,9608.272163132739,10,7.0,894.0,3,0.995362551449822,0,0,True,34.0,34.0
29,1460,47592.56550510625,14,11.0,976.0,4,0.9941699661346504,0,0,True,86.0,86.0
29,1925,46133.55418265751,14,11.0,930.0,5,0.9948910906581259,0,0,True,84.0,84.0
29,2367,8705.997239387334,10,7.0,884.0,6,0.9954150900785099,0,0,True,42.0,42.0
29,2847,43269.03191444861,15,12.0,960.0,7,0.9948368368876774,0,0,True,84.0,84.0
29,3283,8444.837356004551,10,7.0,872.0,8,0.9952759362370757,0,0,True,42.0,42.0
29,3760,42813.753319856405,14,11.0,954.0,9,0.9952714311138084,0,0,True,86.0,86.0
29,4193,8441.496276034544,10,7.0,866.0,10,0.9959867008225447,0,0,True,44.0,44.0
29,4672,43547.40054071568,14,11.0,958.0,11,0.995943072207464,0,0,False,1002.0,1002.0
30,56,1977.2712473102529,32,29.0,0.0,1,0.43828697039017805,0,0,False,-1324.0,1324.0
30,299,1219.7950542160236,20,17.0,486.0,2,0.9999977438854319,0,0,False,-838.0,838.0
30,681,530.4780878591445,17,14.0,764.0,3,0.999646620000535,0,0,True,-74.0,74.0
30,922,1215.5015414636387,33,30.0,482.0,4,0.9991490468715601,0,0,False,408.0,408.0
30,1250,472.6151155691465,17,14.0,656.0,5,0.9979179094369955,0,0,True,-78.0,78.0
30,1494,1259.0616474054518,33,30.0,488.0,6,0.998574076085882,0,0,False,410.0,410.0
30,1921,7868.452140285595,10,7.0,854.0,7,0.9884540709682016,0,0,True,40.0,40.0
30,2511,7654.440175260798,10,7.0,1180.0,8,0.9760208443187389,0,0,True,40.0,40.0
30,3127,7266.994476585796,9,6.0,1232.0,9,0.9726468572890099,0,0,True,38.0,38.0
30,3723,8088.175626902967,10,7.0,1192.0,10,0.9668843059221548,0,0,True,40.0,40.0
30,4320,7600.795741532001,10,7.0,1194.0,11,0.9660706850694729,0,0,True,40.0,40.0
30,4937,8573.076039128926,10,7.0,1234.0,12,0.964545668356133,0,0,False,1274.0,1274.0
31,48,18.5970650245393,18,15.0,0.0,1,0.44006487244462494,0,0,False,-1186.0,1186.0
31,298,13.326435513331912,120,118.0,500.0,2,0.9999976563357685,0,0,False,-686.0,686.0
31,686,39178.26402425124,21,18.0,776.0,3,0.998815689553549,0,0,True,90.0,90.0
31,1147,36789.5668564158,21,18.0,922.0,4,0.9980081092725943,0,0,True,94.0,94.0
31,1605,38407.824691898495,22,19.0,916.0,5,0.9970169173614308,0,0,True,94.0,94.0
31,2061,41545.253728489,15,12.0,912.0,6,0.997623748527664,0,0,True,82.0,82.0
31,2534,41004.50976662132,21,18.0,946.0,7,0.9975132848868556,0,0,True,92.0,92.0
31,2972,9845.183480748568,10,7.0,876.0,8,0.9980886468806943,0,0,True,40.0,40.0
31,3437,9487.412947246406,9,6.0,930.0,9,0.9982105792402011,0,0,True,40.0,40.0
31,3922,40950.37273900441,15,12.0,970.0,10,0.9980068427697728,0,0,True,82.0,82.0
31,4386,40065.77791253112,20,17.0,928.0,11,0.9980941652702139,0,0,True,92.0,92.0
31,4853,37292.326078416176,20,17.0,934.0,12,0.9980483528153161,0,0,False,1026.0,1026.0
32,52,195.5101811294088,30,27.0,0.0,1,0.4390850455333388,0,0,False,-1258.0,1258.0
32,720,43303.39878941317,15,12.0,1336.0,2,0.9952795838189834,0,0,True,78.0,78.0
32,1185,11561.467390027268,11,8.0,930.0,3,0.9949269609068525,0,0,True,34.0,34.0
32,1674,49536.98442283117,15,12.0,978.0,4,0.9935056575008212,0,0,True,76.0,76.0
32,2128,11073.453914083471,11,8.0,908.0,5,0.9942374478323713,0,0,True,34.0,34.0
32,2631,47012.66886649453,15,12.0,1006.0,6,0.9932877338858809,0,0,True,78.0,78.0
32,3107,44041.09452983685,15,12.0,952.0,7,0.9944148436442872,0,0,True,76.0,76.0
32,3580,42203.75648698798,15,12.0,946.0,8,0.9954205468335606,0,0,True,76.0,76.0
32,4048,46204.71518987433,14,11.0,936.0,9,0.9952904736729221,0,0,True,78.0,78.0
32,4493,10166.948274441613,11,8.0,890.0,10,0.9954877234313559,0,0,True,34.0,34.0
32,4966,9999.694098188309,11,8.0,946.0,11,0.995119393504015,0,0,False,980.0,980.0
33,52,1438.5180318129735,30,27.0,0.0,1,0.4390850455333388,0,0,False,-1428.0,1428.0
33,298,31161.78179037835,15,12.0,492.0,2,0.9962271321090538,0,0,False,-936.0,936.0
33,737,1080.0877679455036,17,14.0,878.0,3,0.9845258518762762,0,0,True,-58.0,58.0
33,1245,872.7317858256262,20,17.0,1016.0,4,0.9723653872809092,0,0,True,-36.0,36.0
33,1740,992.5370258150539,18,15.0,990.0,5,0.9690191229537248,0,0,True,-58.0,58.0
33,2238,811.5715195069396,22,19.0,996.0,6,0.9645215268650571,0,0,True,-42.0,42.0
33,2728,965.9541915067246,18,15.0,980.0,7,0.9605893449194992,0,0,True,-44.0,44.0
33,3216,864.3873755497707,17,14.0,976.0,8,0.9563669870145699,0,0,True,-42.0,42.0
33,3736,9552.649481706969,12,9.0,1040.0,9,0.9561092897779593,0,0,True,34.0,34.0
33,4174,1008.4819054303161,20,17.0,876.0,10,0.9579866456970499,0,0,True,-48.0,48.0
33,4649,1310.6308761543783,16,13.0,950.0,11,0.9544274689082017,0,0,False,902.0,902.0
34,52,1102.862219971276,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1406.0,1406.0
34,316,3753.820861814596,17,14.0,528.0,2,0.9999974190661922,0,0,False,-878.0,878.0
34,570,99.50737651466814,120,118.0,508.0,3,0.9988721044121256,0,0,False,-370.0,370.0
34,816,4202.6182438525,16,13.0,492.0,4,0.9976267729490286,0,0,True,122.0,122.0
34,1293,1920.9062934879148,11,8.0,954.0,5,0.9893738781683904,0,0,True,74.0,74.0
34,1793,1436.19948187823,11,8.0,1000.0,6,0.9637941471240634,0,0,True,74.0,74.0
34,2242,257.02925740256654,11,8.0,898.0,7,0.95393039083523,0,0,True,-32.0,32.0
34,2795,1358.202369588651,11,8.0,1106.0,8,0.9342825649492529,0,0,True,74.0,74.0
34,3294,1167.3399371530136,11,8.0,998.0,9,0.9321590147217962,0,0,True,72.0,72.0
34,3818,4397.9573593921195,17,14.0,1048.0,10,0.9113822651009434,0,0,True,122.0,122.0
34,4274,373.3649486894224,25,22.0,912.0,11,0.9334821126119917,0,0,True,32.0,32.0
34,4791,541.5122077453307,10,7.0,1034.0,12,0.9341201935291528,0,0,False,1066.0,1066.0
35,44,92.3012413102463,26,23.0,0.0,1,0.44126784284698367,0,0,False,-664.0,664.0
35,332,2157.892914286658,15,12.0,576.0,2,0.9999997418457057,0,0,True,-88.0,88.0
35,608,7032.952131785164,10,7.0,552.0,3,0.9999999681021721,0,0,True,44.0,44.0
35,860,14479.46225803277,41,38.0,504.0,4,0.9957840643976247,0,0,True,128.0,128.0
35,1238,8063.089860098556,10,7.0,756.0,5,0.9784053937233254,0,0,True,46.0,46.0
35,1495,35831.03433512747,21,18.0,514.0,6,0.9623796144360653,0,0,True,96.0,96.0
35,1735,8772.24728843861,10,7.0,480.0,7,0.9476777730631925,0,0,True,44.0,44.0
35,1975,17607.839587059592,18,15.0,480.0,8,0.9331655088256524,0,0,True,92.0,92.0
35,2469,7658.593090077881,9,6.0,988.0,9,0.9259148225551761,0,0,True,42.0,42.0
35,2721,19495.623956922813,38,35.0,504.0,10,0.9217450547655855,0,0,True,130.0,130.0
35,3102,8025.897451974338,10,7.0,762.0,11,0.9251669329713499,0,0,True,44.0,44.0
35,3343,16744.331049626042,28,25.0,482.0,12,0.9268890628401892,0,0,True,92.0,92.0
35,3603,7101.237728855653,10,7.0,520.0,13,0.9288666500553799,0,0,True,42.0,42.0
35,3858,16618.86875421965,39,36.0,510.0,14,0.916983825345292,0,0,True,128.0,128.0
35,4234,6744.221991420774,10,7.0,752.0,15,0.9058253925507986,0,0,True,44.0,44.0
35,4476,22269.159500241876,21,18.0,484.0,16,0.9020833177670758,0,0,True,98.0,98.0
35,4747,7953.533165688813,10,7.0,542.0,17,0.906062960587483,0,0,True,42.0,42.0
35,4999,18483.111775038993,38,35.0,504.0,18,0.9012642896740762,0,0,False,546.0,546.0
36,57,506.8984141009167,21,18.0,0.0,1,0.43811175230545174,0,0,False,-1548.0,1548.0
36,325,148.30206469012143,14,11.0,536.0,2,0.9966420033107044,0,0,False,-1012.0,1012.0
36,571,1259.5791322106174,20,17.0,492.0,3,0.9999516679265484,0,0,False,-520.0,520.0
36,853,6126.305233646674,10,7.0,564.0,4,0.9836356408231058,0,0,True,44.0,44.0
36,1297,5335.258198254952,10,7.0,888.0,5,0.969599918618391,0,0,True,42.0,42.0
36,1738,7164.937933002091,10,7.0,882.0,6,0.9546238973693155,0,0,True,46.0,46.0
36,2171,6311.140307606375,10,7.0,866.0,7,0.9415426553840209,0,0,True,44.0,44.0
36,2627,5574.8047640590685,10,7.0,912.0,8,0.9335703181516208,0,0,True,40.0,40.0
36,3109,5663.740974351808,10,7.0,964.0,9,0.9349134249579628,0,0,True,44.0,44.0
36,3586,7127.5700549043495,10,7.0,954.0,10,0.9368410754389385,0,0,True,42.0,42.0
36,4064,6482.2133258001895,10,7.0,956.0,11,0.9386277197884271,0,0,True,44.0,44.0
36,4544,5519.596954994859,10,7.0,960.0,12,0.937031137460243,0,0,False,1004.0,1004.0
37,82,6494.09806908067,10,7.0,0.0,1,0.4357060784204353,0,0,False,-864.0,864.0
37,334,129.23026221381497,120,118.0,504.0,2,0.9999983192687212,0,0,False,-360.0,360.0
37,575,21776.39460843728,37,34.0,482.0,3,0.9975463967160804,0,0,True,122.0,122.0
37,1002,26939.90719973776,17,14.0,854.0,4,0.9765473874870506,0,0,True,84.0,84.0
37,1411,7207.461834949607,10,7.0,818.0,5,0.9762167375776606,0,0,True,40.0,40.0
37,1855,26164.99018928069,15,12.0,888.0,6,0.9710079718415022,0,0,True,82.0,82.0
37,2263,6066.458371899747,10,7.0,816.0,7,0.9718148880303263,0,0,True,40.0,40.0
37,2718,24496.58014762879,15,12.0,910.0,8,0.9671348551959417,0,0,True,84.0,84.0
37,3133,6822.622188783564,10,7.0,830.0,9,0.9679692959281063,0,0,True,40.0,40.0
37,3581,26078.090440641783,15,12.0,896.0,10,0.9639644424814858,0,0,True,82.0,82.0
37,4021,6358.2479221869535,11,8.0,880.0,11,0.9690548897711481,0,0,True,40.0,40.0
37,4480,6487.098619239107,10,7.0,918.0,12,0.965155450590151,0,0,True,38.0,38.0
37,4961,26845.769868791213,16,13.0,962.0,13,0.9638986160113217,0,0,False,1000.0,1000.0
38,56,406.3662680078954,34,31.0,0.0,1,0.43828697039017805,0,0,False,-948.0,948.0
38,346,7663.517134794621,12,9.0,580.0,2,0.999995325306684,0,0,False,-368.0,368.0
38,588,5299.340033560766,36,33.0,484.0,3,0.9977376057247563,0,0,True,116.0,116.0
38,828,8072.381100727818,24,21.0,480.0,4,0.997442172468339,0,0,True,98.0,98.0
38,1164,7713.794647414621,11,8.0,672.0,5,0.99255156753477,0,0,True,74.0,74.0
38,1567,6743.595440617554,12,9.0,806.0,6,0.988341057398702,0,0,True,74.0,74.0
38,1832,6333.714829910439,12,9.0,530.0,7,0.9859074763479607,0,0,True,70.0,70.0
38,2108,6770.087201512533,24,21.0,552.0,8,0.9797015294082666,0,0,True,94.0,94.0
38,2446,8624.318941840767,24,21.0,676.0,9,0.9759037908981578,0,0,True,96.0,96.0
38,2696,7562.416290195879,24,21.0,500.0,10,0.9772179508965679,0,0,True,96.0,96.0
38,3046,8064.956510101731,12,9.0,700.0,11,0.9785513493575443,0,0,True,70.0,70.0
38,3379,7659.661020149519,25,22.0,666.0,12,0.9765719682543139,0,0,True,98.0,98.0
38,3640,7436.771320133723,12,9.0,522.0,13,0.9768807905424374,0,0,True,72.0,72.0
38,3918,7217.295499083497,24,21.0,556.0,14,0.9790752818550397,0,0,True,98.0,98.0
38,4400,10190.08838144346,25,22.0,964.0,15,0.9759733034163642,0,0,True,98.0,98.0
38,4655,6051.511501115297,24,21.0,510.0,16,0.9787894618397739,0,0,False,608.0,608.0
39,54,530.988351522442,25,22.0,0.0,1,0.4386655579416643,0,0,False,-1950.0,1950.0
39,309,58.04689987736515,17,14.0,510.0,2,0.9999973558151345,0,0,False,-1440.0,1440.0
39,569,3876.470484749826,79,76.0,520.0,3,0.9999998260940353,0,0,False,-920.0,920.0
39,1049,10935.907130660302,10,7.0,960.0,4,0.9941814245876803,0,0,True,40.0,40.0
39,1660,38306.30682856956,16,13.0,1222.0,5,0.9870895468720645,0,0,True,86.0,86.0
39,2224,39462.15820222131,16,13.0,1128.0,6,0.9882794162462408,0,0,True,86.0,86.0
39,2748,10502.389208784942,10,7.0,1048.0,7,0.9897709480362558,0,0,True,40.0,40.0
39,3341,38218.34575025614,16,13.0,1186.0,8,0.9895943873978386,0,0,True,88.0,88.0
39,3884,11562.501456940487,10,7.0,1086.0,9,0.9895543270431597,0,0,True,42.0,42.0
39,4428,10997.891692478304,10,7.0,1088.0,10,0.9893244418140676,0,0,True,40.0,40.0
40,53,207.73896096087805,31,28.0,0.0,1,0.43886992369145444,0,0,False,-1120.0,1120.0
40,364,546.2497430197702,22,19.0,622.0,2,0.9999998682336186,0,0,False,-498.0,498.0
40,656,20753.0804592801,17,14.0,584.0,3,0.9922384891707657,0,0,True,86.0,86.0
40,1068,5418.632440583046,10,7.0,824.0,4,0.9861817018924202,0,0,True,40.0,40.0
40,1532,20576.122001134794,17,14.0,928.0,5,0.9776897409598834,0,0,True,86.0,86.0
40,1979,19782.321570188586,17,14.0,894.0,6,0.9803308765398547,0,0,True,86.0,86.0
40,2438,21491.72987598286,17,14.0,918.0,7,0.9818451025626541,0,0,True,86.0,86.0
40,2913,20062.421918903485,17,14.0,950.0,8,0.9824063109995901,0,0,True,86.0,86.0
40,3368,5636.797025047886,9,6.0,910.0,9,0.9850137385173754,0,0,True,40.0,40.0
40,3843,5993.903115733853,10,7.0,950.0,10,0.9833901244628533,0,0,True,40.0,40.0
40,4320,5947.534728848625,9,6.0,954.0,11,0.9834254396956921,0,0,True,40.0,40.0
40,4830,21544.03082999773,17,14.0,1020.0,12,0.984056842826395,0,0,False,1060.0,1060.0
41,59,296.50420931807423,20,17.0,0.0,1,0.4377871608034962,0,0,False,-1366.0,1366.0
41,303,2131.843317988833,22,19.0,488.0,2,0.9999978996561312,0,0,False,-878.0,878.0
41,783,41808.137067600815,16,13.0,960.0,3,0.9935031380633745,0,0,True,82.0,82.0
41,1401,41485.732917233436,15,12.0,1236.0,4,0.9886385097434587,0,0,True,82.0,82.0
41,2014,40317.4700644923,15,12.0,1226.0,5,0.983270781548645,0,0,True,82.0,82.0
41,2587,10123.872371877098,10,7.0,1146.0,6,0.9825599997882034,0,0,True,40.0,40.0
41,3192,11089.633637767209,10,7.0,1210.0,7,0.9804408419142105,0,0,True,40.0,40.0
41,3810,10632.397975580941,10,7.0,1236.0,8,0.9785542004036422,0,0,True,40.0,40.0
41,4427,10272.475111913383,10,7.0,1234.0,9,0.9766031926243165,0,0,False,1274.0,1274.0
42,97,34638.283520107296,15,12.0,0.0,1,0.43521044412046184,0,0,False,-1024.0,1024.0
42,629,7254.505739049947,10,7.0,1064.0,2,0.988301857889168,0,0,True,40.0,40.0
42,1164,7186.817089121464,10,7.0,1070.0,3,0.9796959712338182,0,0,True,40.0,40.0
42,1722,35303.52891524845,15,12.0,1116.0,4,0.9775124470907851,0,0,True,82.0,82.0
42,2219,7370.498285842921,10,7.0,994.0,5,0.9857630941127454,0,0,True,40.0,40.0
42,2723,7144.39079867989,10,7.0,1008.0,6,0.9847801993757951,0,0,True,40.0,40.0
42,3231,7294.379778796427,10,7.0,1016.0,7,0.9854217863353695,0,0,True,38.0,38.0
42,3795,34142.43987779754,16,13.0,1128.0,8,0.9838232210312813,0,0,True,84.0,84.0
42,4301,6761.170810692781,10,7.0,1012.0,9,0.9889782706534809,0,0,True,40.0,40.0
42,4858,34707.918124141055,16,13.0,1114.0,10,0.9891905140521964,0,0,False,1154.0,1154.0
43,52,112.51244866852389,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1294.0,1294.0
43,315,41.500843494817694,120,118.0,526.0,2,0.9999991058123041,0,0,False,-768.0,768.0
43,717,2542.942306100078,9,6.0,804.0,3,0.9970107074060097,0,0,True,36.0,36.0
43,1217,2334.9495786322414,9,6.0,1000.0,4,0.9919694429755149,0,0,True,46.0,46.0
43,1714,17326.851789704997,13,10.0,994.0,5,0.9865103689794333,0,0,True,78.0,78.0
43,2214,3131.7801129725126,9,6.0,1000.0,6,0.9858089896109952,0,0,True,38.0,38.0
43,2738,24266.638862355863,14,11.0,1048.0,7,0.9837436600504521,0,0,True,76.0,76.0
43,3216,3586.0557613111705,9,6.0,956.0,8,0.9869630391705644,0,0,True,40.0,40.0
43,3666,16739.23643479855,14,11.0,900.0,9,0.984987320293168,0,0,True,78.0,78.0
43,4189,27957.229604360782,23,20.0,1046.0,10,0.9869895271070614,0,0,True,94.0,94.0
43,4660,2759.0214674936865,9,6.0,942.0,11,0.9884084831469396,0,0,False,1036.0,1036.0
44,50,63.514894760154924,23,20.0,0.0,1,0.43954985172910005,0,0,False,-1484.0,1484.0
44,306,2110.704116932705,22,19.0,512.0,2,0.999983324791588,0,0,False,-972.0,972.0
44,800,1472.7041035144096,16,13.0,988.0,3,0.9863440517938955,0,0,True,16.0,16.0
44,1298,2426.1184425395886,19,16.0,996.0,4,0.951514432101523,0,0,True,32.0,32.0
44,1666,1947.4000440446675,20,17.0,736.0,5,0.9578023660033674,0,0,True,22.0,22.0
44,2035,1919.8252585079783,23,20.0,738.0,6,0.9617761553283879,0,0,True,24.0,24.0
44,2509,1915.5949058236772,13,10.0,948.0,7,0.9659407183703373,0,0,True,10.0,10.0
44,2871,2279.7915364518576,13,10.0,724.0,8,0.9675568568770699,0,0,True,10.0,10.0
44,3451,1841.5427924558603,23,20.0,1160.0,9,0.9686487578422728,0,0,True,36.0,36.0
44,4017,20053.08267813117,13,10.0,1132.0,10,0.9629991140643693,0,0,True,82.0,82.0
44,4436,22051.39937664737,13,10.0,838.0,11,0.9860726206371675,0,0,True,82.0,82.0
44,4783,1817.0659672536701,12,9.0,694.0,12,0.9893022348833672,0,0,False,776.0,776.0
45,48,822.3184332338627,22,19.0,0.0,1,0.44006487244462494,0,0,False,-1114.0,1114.0
45,293,40.91611025505709,120,118.0,490.0,2,0.9999979502276652,0,0,False,-624.0,624.0
45,658,2734.9034487741087,13,10.0,730.0,3,0.9959634308028588,0,0,True,106.0,106.0
45,946,1099.5855082595945,14,11.0,576.0,4,0.9898630857540888,0,0,True,28.0,28.0
45,1586,2847.960840984179,11,8.0,1280.0,5,0.9793532976767432,0,0,True,82.0,82.0
45,2111,12396.075351078485,17,14.0,1050.0,6,0.972689175087135,0,0,True,134.0,134.0
45,2586,2758.691068908853,11,8.0,950.0,7,0.9760931107324207,0,0,True,84.0,84.0
45,3112,10684.063785913684,18,15.0,1052.0,8,0.9729780078824871,0,0,True,138.0,138.0
45,3587,2772.3657743170943,12,9.0,950.0,9,0.9769734759543497,0,0,True,82.0,82.0
45,4085,2744.3261741626693,12,9.0,996.0,10,0.968547967666708,0,0,True,112.0,112.0
45,4611,8656.922895949145,17,14.0,1052.0,11,0.9712164205926035,0,0,False,1164.0,1164.0
46,59,159.54322650136385,16,13.0,0.0,1,0.4377871608034962,0,0,False,-1564.0,1564.0
46,330,679.7726909503148,17,14.0,542.0,2,0.989584727085947,0,0,False,-1022.0,1022.0
46,594,69.75491168226617,69,66.0,528.0,3,0.9997912197571527,0,0,False,-494.0,494.0
46,861,2586.8403889770325,10,7.0,534.0,4,0.9972807824557404,0,0,True,40.0,40.0
